ID,Messages,home,fabric,independence,domestic_work,air_travel,stealing,fire,death,valuable,college,torment,warmth,listen,sports,joy,communication,writing,business,friends,science,clothing,school,medieval,politeness,healing,art,ship,shopping,vehicle,smell,music,furniture,ridicule,strength,ocean,injury,farming,night,disappointment,party,confusion,government,power,fear,beach,anticipation,aggression,pet,driving,traveling,violence,reading,social_media,body,envy,hiking,superhero,banking,cleaning,restaurant,economics,speaking,work,trust,religion,love,play,shame,weather,exotic,negotiate,achievement,phone,messaging,programming,money,plant,zest,optimism,tool,fight,weakness,magic,rage,musical,real_estate,horror,war,kill,attractive,sadness,car,sexual,emotional,lust,timidity,hearing,journalism,nervousness,tourism,military,competing,noise,wealthy,wedding,terrorism,dance,hate,fashion,exasperation,contentment,youth,leader,beauty,eating,swearing_terms,exercise,positive_emotion,heroic,toy,blue_collar_job,breaking,morning,swimming,affection,suffering,computer,negative_emotion,dominant_heirarchical,anonymity,crime,water,children,hipster,liquid,cold,payment,weapon,sympathy,health,urban,royalty,pain,white_collar_job,legend,rural,hygiene,philosophy,anger,cooking,childish,vacation,medical_emergency,shape_and_size,politics,poor,celebration,dominant_personality,animal,law,office,order,giving,divine,meeting,pride,text_abbreviations,masculine,gain,help,deception,feminine,surprise,dispute,cheerfulness,irritability,fun,disgust,occupation,sailing,internet,leisure,ancient,sleep,appearance,movement,worship,technology,alcohol,family,prison,monster,ugliness,sound,neglect,PDT,RB,CD,VBD,WP$,NNP,VBN,WDT,UH,EX,IN,RBS,VBZ,CC,VB,LS,TO,VBP,VBG,POS,JJS,RBR,MD,RP,PRP,DT,WRB,JJR,NNPS,FW,NN,SYM,NNS,PRP$,JJ,WP,PositiveCnt,NegativeCnt,PositiveStd,NegativeStd,PostitiveAvg,NegativeAvg,SubjectiveCnt,SubjectiveStd,SubjectiveAvg,WordSum,WordAvg,WordStd,CharacterSum,CharacterAvg,CharacterStd,UniqueCnt,Score
m8987,27,0.004444444,0,0,0,0,0.004444444,0,0.004444444,0.004444444,0,0,0,0.008888889,0,0.004444444,0.008888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008888889,0.008888889,0,0,0,0.017777778,0,0.004444444,0,0,0,0,0,0.004444444,0,0,0,0.004444444,0.004444444,0,0.008888889,0.004444444,0,0.004444444,0,0.004444444,0,0,0.004444444,0.017777778,0,0.004444444,0,0.004444444,0.004444444,0.004444444,0,0,0,0,0.004444444,0,0,0.004444444,0,0.004444444,0.004444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013333333,0,0.004444444,0.004444444,0,0,0.004444444,0,0,0,0,0.004444444,0,0,0.008888889,0,0,0,0,0.008888889,0,0.004444444,0,0,0,0.004444444,0,0,0,0,0,0.004444444,0,0,0,0.004444444,0,0,0,0.004444444,0,0.004444444,0,0.004444444,0,0,0.008888889,0,0,0,0,0,0,0,0.004444444,0.008888889,0.004444444,0,0,0,0,0,0,0,0,0,0.004444444,0.008888889,0.004444444,0,0,0.004444444,0,0,0.004444444,0,0.004444444,0.008888889,0.004444444,0,0,0,0,0,0,0,0,0.013333333,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,0,48,1,0,1,0,22,0,5,4,16,0,4,12,4,3,0,0,3,0,18,12,3,0,0,0,63,0,8,5,24,3,4,6,0.230488611,0.285670001,0.375,-0.397916667,10,0.174089834,0.532380952,232,8.592592593,5.499220546,1697,62.85185185,31.81043819,27,9
e6145,30,0.001988072,0,0,0.001988072,0,0,0,0.003976143,0,0,0,0,0,0.001988072,0,0,0.001988072,0,0.001988072,0,0,0,0,0,0.001988072,0,0.001988072,0,0,0,0,0,0,0.001988072,0.001988072,0,0,0,0,0,0,0,0,0,0.001988072,0,0,0,0,0,0,0.001988072,0,0,0,0,0,0,0,0,0,0,0,0,0.001988072,0,0,0,0,0,0,0,0,0.005964215,0.003976143,0,0.001988072,0,0.001988072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001988072,0.001988072,0,0,0,0,0.001988072,0,0.001988072,0,0,0,0,0,0,0.003976143,0,0,0,0,0,0.001988072,0,0,0,0,0,0.001988072,0,0,0,0,0,0,0,0.001988072,0.005964215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007952286,0,0,0,0,0,0,0.009940358,0,0,0,0,0,0,0,0,0,0,0.003976143,0,0,0,0,0,0,0.005964215,0,0.007952286,0,0,0,0,0,0,5,4,4,0,92,0,0,0,0,25,0,10,1,7,0,2,15,2,1,0,0,1,1,9,17,0,1,0,41,223,0,23,0,58,0,2,2,0.054861111,0.25,0.117361111,-0.5,5,0.272854142,0.778888889,512,17.06666667,6.1640535,3347,111.5666667,34.36925305,30,3
m8989,32,0.004555809,0.002277904,0,0.004555809,0,0,0,0,0,0,0.002277904,0,0.004555809,0,0,0.004555809,0,0,0,0,0.002277904,0,0,0,0.004555809,0.002277904,0,0,0,0,0.004555809,0,0,0.006833713,0,0,0,0,0,0.006833713,0.006833713,0.006833713,0.004555809,0.002277904,0,0,0,0.002277904,0,0,0.004555809,0,0.004555809,0.011389522,0,0,0,0.002277904,0.006833713,0,0.002277904,0.002277904,0.002277904,0.006833713,0,0.002277904,0.006833713,0.002277904,0,0,0,0.004555809,0,0.002277904,0,0.004555809,0,0,0.002277904,0,0.004555809,0,0.002277904,0,0.002277904,0.006833713,0.002277904,0,0,0,0.004555809,0,0.002277904,0.002277904,0,0.002277904,0.002277904,0.002277904,0.002277904,0,0.002277904,0.004555809,0,0,0.002277904,0.002277904,0.002277904,0,0.004555809,0,0.002277904,0.002277904,0.002277904,0.002277904,0,0.002277904,0,0.006833713,0.002277904,0.002277904,0,0,0,0,0,0,0.002277904,0.011389522,0.002277904,0.002277904,0.002277904,0,0.006833713,0,0,0.002277904,0.002277904,0,0.002277904,0.002277904,0,0.002277904,0.002277904,0,0,0,0,0,0,0,0.002277904,0,0.002277904,0.002277904,0.004555809,0.002277904,0.002277904,0,0.002277904,0.006833713,0,0.004555809,0.002277904,0.002277904,0.002277904,0,0.002277904,0,0.002277904,0.002277904,0.002277904,0.002277904,0,0,0.002277904,0,0.004555809,0.004555809,0,0,0.002277904,0,0,0.002277904,0.002277904,0.002277904,0.002277904,0,0,0.002277904,0,0,0,0,0.002277904,0,17,18,6,0,138,4,1,1,1,29,0,16,10,26,0,12,10,5,4,1,0,2,3,21,26,5,2,0,0,109,0,18,11,39,0,11,5,0.154377136,0.170778828,0.318654729,-0.366770833,16,0.218604907,0.493624527,444,13.875,6.035053852,3336,104.25,33.11438509,31,17
m1071,32,0.005,0,0,0,0,0,0,0,0,0,0,0,0.005,0.0075,0,0.0075,0,0,0.0025,0,0,0.0025,0,0,0.0025,0.0025,0,0,0.0025,0,0,0.005,0,0,0,0,0,0.01,0,0.0025,0.0025,0,0.0025,0,0,0,0,0,0.0025,0.0025,0.0025,0.0025,0.005,0.0025,0,0.0025,0,0,0,0,0,0.0075,0,0.0025,0,0,0.02,0,0,0,0,0.0125,0.0075,0.005,0,0,0,0,0.015,0,0.005,0,0,0,0,0,0,0,0.0025,0,0,0.0025,0,0,0,0,0.005,0,0,0,0,0.0075,0,0,0.005,0,0,0,0.0025,0,0,0,0.0025,0,0,0,0,0.01,0,0.005,0,0,0,0,0,0,0,0.0075,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0.0025,0,0,0,0,0,0.0025,0.005,0,0.005,0.0025,0,0.005,0,0,0,0.0025,0,0.005,0,0.0025,0.005,0,0,0.0025,0.0025,0,0.0025,0.0025,0.005,0.0025,0.0025,0.005,0,0,0,0,0.0025,0,0.005,0,0.0025,0,0,0,0.005,0,0.0025,0,0,0,0,27,17,10,0,105,4,1,0,1,34,0,10,13,22,0,8,15,2,3,1,0,5,1,16,27,2,1,2,0,80,0,20,3,26,2,7,6,0.191841371,0.061266639,0.378911565,-0.209358466,17,0.236639188,0.459908964,405,12.65625,5.887536491,2737,85.53125,38.64581508,32,14
m1271,36,0.003824092,0,0.003824092,0,0.001912046,0.007648184,0,0.005736138,0.007648184,0,0.001912046,0,0,0,0.001912046,0,0.003824092,0.009560229,0.003824092,0.003824092,0,0.001912046,0,0.003824092,0.003824092,0,0,0.005736138,0,0,0,0,0,0,0.001912046,0.001912046,0,0,0,0.003824092,0.001912046,0.003824092,0,0,0,0,0.005736138,0,0,0.001912046,0.001912046,0.007648184,0.013384321,0,0,0,0,0.007648184,0,0,0.003824092,0.001912046,0.001912046,0.005736138,0,0.001912046,0,0.001912046,0,0,0,0.001912046,0.003824092,0,0,0.011472275,0.001912046,0.001912046,0.001912046,0,0.005736138,0.001912046,0,0,0,0,0,0.005736138,0.009560229,0.001912046,0.001912046,0,0.001912046,0.001912046,0.001912046,0,0,0.005736138,0,0,0,0.001912046,0,0.001912046,0,0,0,0,0,0,0,0,0.003824092,0.001912046,0,0,0,0,0.003824092,0,0,0,0,0,0,0.001912046,0,0.005736138,0,0,0.007648184,0,0.001912046,0,0,0,0.011472275,0.007648184,0.001912046,0.001912046,0,0,0.001912046,0.001912046,0,0.003824092,0,0.003824092,0,0,0,0.001912046,0.003824092,0.005736138,0.001912046,0,0.003824092,0,0.001912046,0.003824092,0,0.005736138,0.011472275,0.001912046,0.005736138,0,0.001912046,0,0.005736138,0.003824092,0,0,0,0.001912046,0,0,0.001912046,0,0.005736138,0,0.015296367,0,0.001912046,0,0,0,0.003824092,0.003824092,0.003824092,0,0.001912046,0.001912046,0,0,0,0,22,17,10,0,212,16,1,1,1,52,0,21,8,12,0,6,16,10,2,0,0,4,2,17,16,1,1,1,0,134,0,25,13,59,3,7,7,0.239460394,0.219022968,0.334713805,-0.341450216,17,0.247202749,0.609407804,531,14.75,7.892946922,3966,110.1666667,42.31659774,36,0
m5286,63,0,0.004672897,0,0,0,0,0,0.004672897,0,0.012850467,0,0,0,0.007009346,0,0.007009346,0.004672897,0.003504673,0,0.01635514,0.007009346,0.012850467,0,0,0.001168224,0.01635514,0.002336449,0,0,0,0.01635514,0,0,0,0,0,0,0,0.003504673,0,0,0.009345794,0,0,0,0,0.004672897,0,0,0,0.002336449,0.005841121,0.063084112,0,0,0,0,0,0,0.002336449,0.002336449,0.002336449,0.009345794,0.001168224,0,0,0.003504673,0,0,0,0,0,0.012850467,0.081775701,0.018691589,0.002336449,0,0,0,0,0.002336449,0,0,0,0.064252336,0,0,0.002336449,0.002336449,0,0,0,0.002336449,0,0,0,0.003504673,0.002336449,0,0.002336449,0.002336449,0,0,0,0,0,0.012850467,0.002336449,0,0,0,0,0.002336449,0.002336449,0.002336449,0,0.002336449,0,0.001168224,0.009345794,0,0,0.002336449,0.002336449,0,0.002336449,0.014018692,0.002336449,0,0,0.002336449,0.002336449,0,0.007009346,0,0,0,0.002336449,0,0,0,0,0.002336449,0,0,0,0,0,0,0.002336449,0,0.002336449,0,0,0,0,0,0,0,0,0.009345794,0,0.004672897,0,0,0,0,0,0,0.002336449,0,0,0,0,0,0,0.003504673,0,0.003504673,0.002336449,0.026869159,0.005841121,0,0,0,0.015186916,0,0.074766355,0,0,0.002336449,0,0,0,0,0,3,4,52,0,279,0,0,0,0,26,0,0,6,21,0,67,0,2,0,0,0,0,0,52,104,14,0,0,0,233,0,0,0,119,0,7,0,0.155377411,0,0.271258503,0,7,0.134192187,0.527210884,867,13.76190476,3.411996975,5986,95.01587302,16.03022152,37,16
m4155,40,0.007058824,0,0.002352941,0,0,0,0.002352941,0.002352941,0.007058824,0,0,0.002352941,0.002352941,0,0,0.002352941,0,0.007058824,0.002352941,0,0,0,0,0.002352941,0.002352941,0.002352941,0,0.011764706,0,0.002352941,0,0.002352941,0.004705882,0,0,0,0,0.007058824,0,0.004705882,0.011764706,0.004705882,0.002352941,0.004705882,0,0,0.002352941,0,0,0,0.002352941,0,0.009411765,0.004705882,0,0,0,0,0,0.002352941,0.004705882,0.014117647,0,0.004705882,0,0.002352941,0.002352941,0.004705882,0,0,0,0.007058824,0.002352941,0,0,0.011764706,0,0,0.004705882,0,0,0,0,0,0,0.007058824,0,0,0,0.002352941,0.002352941,0,0,0.004705882,0,0,0.002352941,0,0,0,0,0.004705882,0.002352941,0,0.002352941,0,0,0.007058824,0.002352941,0,0,0.002352941,0.007058824,0,0,0.014117647,0,0.014117647,0,0.004705882,0,0,0.002352941,0,0,0,0,0.014117647,0.002352941,0,0.002352941,0,0,0,0.002352941,0,0,0.002352941,0,0,0,0,0,0,0,0.007058824,0,0,0,0,0.004705882,0,0,0,0.007058824,0,0.007058824,0,0,0.002352941,0,0.002352941,0.002352941,0,0.002352941,0,0,0,0,0,0,0.002352941,0,0.016470588,0.002352941,0,0.004705882,0,0,0,0,0.007058824,0,0.004705882,0.002352941,0,0,0,0.002352941,0.002352941,0,0,0,0,0,0,25,4,6,0,89,5,0,1,1,31,0,9,7,28,0,11,22,7,2,1,0,5,3,35,30,5,1,3,0,101,0,22,6,44,2,9,9,0.364608039,0.137658127,0.51037037,-0.446759259,19,0.196298455,0.680657895,430,10.75,5.620275794,3285,82.125,31.71607439,40,21
m8692,41,0,0,0,0.003738318,0.003738318,0,0,0,0.011214953,0.005607477,0,0.003738318,0.003738318,0,0,0.001869159,0.003738318,0.009345794,0.005607477,0.005607477,0,0.001869159,0,0.003738318,0,0,0.001869159,0.01682243,0,0.001869159,0.003738318,0.001869159,0,0,0,0,0,0,0,0.003738318,0.001869159,0,0,0.001869159,0,0,0,0.003738318,0,0.001869159,0,0.001869159,0.020560748,0.001869159,0,0,0,0,0.005607477,0.001869159,0.001869159,0.001869159,0.001869159,0.005607477,0,0.003738318,0.018691589,0,0.005607477,0,0,0.01682243,0.001869159,0.001869159,0.005607477,0.011214953,0,0,0.005607477,0,0.014953271,0,0,0,0.001869159,0.005607477,0.001869159,0.001869159,0,0,0,0,0,0,0,0,0.003738318,0,0,0,0.001869159,0.01682243,0.001869159,0.001869159,0.001869159,0,0.001869159,0,0.001869159,0,0,0,0.005607477,0,0.001869159,0,0,0.003738318,0,0,0,0,0,0,0.001869159,0,0.005607477,0,0.001869159,0,0,0,0,0.001869159,0,0.003738318,0.001869159,0,0,0.001869159,0.003738318,0,0,0.001869159,0.001869159,0,0.009345794,0,0,0.005607477,0,0,0,0.001869159,0.003738318,0,0.007476636,0,0.001869159,0,0.001869159,0.001869159,0.001869159,0,0.007476636,0,0,0,0,0,0,0,0.003738318,0,0,0,0.020560748,0,0.001869159,0,0.011214953,0.001869159,0.001869159,0,0,0.005607477,0,0.007476636,0,0,0,0,0,0.003738318,0,0,17,21,13,0,149,5,0,0,0,45,0,4,14,26,0,11,13,11,2,0,0,1,7,28,26,2,1,2,0,156,0,22,4,75,1,24,3,0.25776634,0.09961345,0.470212542,-0.119444444,29,0.267208426,0.515752351,554,13.51219512,6.251329424,4436,108.195122,37.19508197,41,14
m6263,46,0.002898551,0.001449275,0,0.005797101,0,0.001449275,0.001449275,0,0.023188406,0.004347826,0,0.001449275,0.005797101,0.002898551,0.004347826,0.004347826,0,0.001449275,0.010144928,0.002898551,0,0,0,0,0.008695652,0.004347826,0,0.030434783,0.002898551,0.005797101,0.002898551,0.001449275,0,0.001449275,0.004347826,0,0,0.002898551,0,0.004347826,0,0,0.002898551,0,0.004347826,0.002898551,0,0,0.002898551,0.001449275,0.002898551,0,0.005797101,0.007246377,0,0.002898551,0,0.004347826,0.010144928,0.002898551,0.005797101,0.007246377,0.001449275,0.011594203,0,0.017391304,0.005797101,0.001449275,0.010144928,0,0,0.014492754,0.001449275,0.010144928,0,0.027536232,0,0.002898551,0.013043478,0,0.007246377,0,0,0,0.004347826,0.014492754,0,0,0,0.005797101,0,0.002898551,0.001449275,0,0.001449275,0,0.001449275,0,0.001449275,0,0,0.013043478,0.001449275,0,0,0,0.002898551,0.001449275,0.001449275,0,0.005797101,0.005797101,0.005797101,0.013043478,0.008695652,0,0.001449275,0.017391304,0.005797101,0.005797101,0,0,0,0.004347826,0.010144928,0,0.002898551,0.001449275,0,0,0.001449275,0.011594203,0.008695652,0.005797101,0.008695652,0.004347826,0.005797101,0,0,0.007246377,0.004347826,0,0.002898551,0,0,0,0.008695652,0,0,0.005797101,0.002898551,0.002898551,0.001449275,0,0.004347826,0,0.005797101,0,0,0,0,0.002898551,0.015942029,0,0.002898551,0.002898551,0.001449275,0,0.002898551,0,0,0.002898551,0.004347826,0,0.002898551,0,0.010144928,0,0,0.004347826,0.002898551,0.001449275,0,0.005797101,0.001449275,0.001449275,0,0.001449275,0.005797101,0.008695652,0,0,0,0.001449275,0,0,16,17,9,0,157,7,0,0,0,53,0,8,24,35,0,13,26,8,1,2,1,3,5,37,37,2,3,2,0,196,0,28,23,66,1,26,2,0.20628634,0.04375,0.413090521,-0.460416667,28,0.178260725,0.676993146,706,15.34782609,5.872624002,5149,111.9347826,34.81716354,46,16
m334,48,0.003880983,0.001293661,0.002587322,0.003880983,0,0.002587322,0,0,0.007761966,0.005174644,0,0,0.001293661,0.002587322,0,0.003880983,0.002587322,0.007761966,0.014230272,0.002587322,0.001293661,0.007761966,0.001293661,0,0.001293661,0.003880983,0.001293661,0.006468305,0.001293661,0,0,0.002587322,0,0.001293661,0,0.001293661,0,0.001293661,0,0.014230272,0,0.002587322,0,0,0,0,0.001293661,0,0,0.003880983,0.002587322,0.005174644,0.006468305,0.001293661,0.001293661,0.003880983,0.001293661,0.005174644,0,0.003880983,0.01164295,0.010349288,0.006468305,0.002587322,0.001293661,0.009055627,0.015523933,0.002587322,0.002587322,0,0.001293661,0.018111255,0,0.003880983,0.001293661,0.010349288,0.001293661,0.001293661,0.015523933,0.005174644,0.009055627,0,0,0.001293661,0.001293661,0.003880983,0,0.001293661,0,0.001293661,0.001293661,0.001293661,0.001293661,0.003880983,0.001293661,0,0.001293661,0.001293661,0,0.001293661,0,0.014230272,0.001293661,0.007761966,0.002587322,0,0,0.002587322,0.001293661,0,0.001293661,0,0.002587322,0.005174644,0.003880983,0.001293661,0,0.010349288,0.005174644,0,0.001293661,0,0,0,0.010349288,0.001293661,0.003880983,0.007761966,0.001293661,0,0.001293661,0,0.001293661,0.002587322,0,0.002587322,0.007761966,0.001293661,0.001293661,0.001293661,0.003880983,0.002587322,0.002587322,0.001293661,0,0,0,0,0,0.002587322,0.006468305,0.003880983,0.001293661,0.001293661,0,0.003880983,0.014230272,0,0.001293661,0.001293661,0.006468305,0.002587322,0.010349288,0.001293661,0.005174644,0,0.003880983,0,0.002587322,0.002587322,0,0,0,0.001293661,0.002587322,0,0.016817594,0.001293661,0.001293661,0.001293661,0.007761966,0.002587322,0,0.001293661,0,0,0.001293661,0.003880983,0,0.005174644,0.001293661,0,0,0.001293661,0,0,24,23,6,0,157,9,1,0,1,68,0,19,20,43,0,25,33,11,1,2,0,7,8,56,60,3,1,4,0,174,0,21,14,80,2,30,3,0.290044634,0.007856742,0.521522817,-0.094444444,35,0.241949305,0.53218424,787,16.39583333,6.803000512,4819,100.3958333,37.28423459,48,11
m8838,48,0.002724796,0,0,0.001362398,0.005449591,0,0,0.004087193,0.004087193,0.001362398,0,0,0.004087193,0.001362398,0.002724796,0.002724796,0,0.01226158,0.009536785,0,0,0,0,0.001362398,0.001362398,0,0,0.006811989,0.006811989,0,0.001362398,0.002724796,0,0.001362398,0,0.001362398,0,0.002724796,0,0.013623978,0.005449591,0,0,0.001362398,0,0.001362398,0,0.001362398,0.010899183,0.009536785,0.001362398,0,0.002724796,0,0,0,0.002724796,0.001362398,0,0.008174387,0.005449591,0.002724796,0.002724796,0.002724796,0,0.004087193,0.005449591,0.001362398,0.001362398,0.001362398,0,0.01226158,0.006811989,0.005449591,0,0.001362398,0.001362398,0.001362398,0.009536785,0,0.001362398,0,0,0.001362398,0.001362398,0.002724796,0,0,0,0.001362398,0.001362398,0.005449591,0,0.002724796,0,0,0,0.001362398,0,0.004087193,0,0.002724796,0,0.002724796,0.006811989,0,0.004087193,0.001362398,0,0,0.001362398,0.004087193,0.001362398,0.002724796,0.001362398,0.001362398,0.001362398,0.01226158,0.004087193,0.004087193,0,0.001362398,0,0.001362398,0.002724796,0.002724796,0.004087193,0.004087193,0,0,0,0,0.008174387,0.001362398,0,0.002724796,0.006811989,0,0,0,0.009536785,0,0.004087193,0,0.001362398,0,0,0,0.001362398,0.001362398,0.008174387,0.009536785,0,0.002724796,0.001362398,0.001362398,0.009536785,0,0.001362398,0,0.004087193,0.001362398,0.010899183,0.001362398,0.002724796,0.001362398,0,0.002724796,0.001362398,0.002724796,0,0,0.001362398,0,0.004087193,0,0.006811989,0.001362398,0.001362398,0.001362398,0.004087193,0.004087193,0.001362398,0.001362398,0,0.006811989,0,0.004087193,0,0.006811989,0,0,0,0,0,1,26,15,12,0,308,10,1,0,1,48,0,13,15,33,0,14,22,17,4,2,1,10,10,33,46,6,1,0,0,184,0,23,14,68,4,26,4,0.329566101,0.091820511,0.448755168,-0.285342262,32,0.220890315,0.466140648,743,15.47916667,5.708143245,5496,114.5,37.44941032,48,13
m7276,49,0.002466091,0,0,0.001233046,0.006165228,0.002466091,0,0.001233046,0.007398274,0.001233046,0,0,0.007398274,0,0,0.011097411,0,0.017262639,0.001233046,0,0,0,0,0.001233046,0.002466091,0,0.001233046,0.012330456,0.001233046,0,0,0,0,0,0.001233046,0,0,0.001233046,0,0.009864365,0.001233046,0.003699137,0,0,0.001233046,0,0.001233046,0,0,0.004932182,0.002466091,0,0.013563502,0.001233046,0,0,0,0.017262639,0.001233046,0.008631319,0.009864365,0.012330456,0.003699137,0.008631319,0,0,0.006165228,0.001233046,0.001233046,0,0.001233046,0.002466091,0.017262639,0.014796547,0.002466091,0.023427867,0,0,0.007398274,0,0,0.001233046,0,0.001233046,0,0.003699137,0,0,0.001233046,0,0.001233046,0,0.001233046,0.002466091,0,0,0.003699137,0,0,0.001233046,0,0.001233046,0,0.001233046,0.008631319,0,0,0.001233046,0.001233046,0.001233046,0,0,0.006165228,0,0,0.001233046,0,0.011097411,0,0.002466091,0.001233046,0,0,0,0,0.002466091,0,0.006165228,0.002466091,0,0.003699137,0,0.006165228,0,0,0.001233046,0.020961776,0.002466091,0.001233046,0,0,0,0.002466091,0.003699137,0,0,0,0,0,0,0.008631319,0.004932182,0,0.002466091,0.001233046,0.003699137,0.008631319,0,0,0.002466091,0,0.003699137,0.035758323,0.001233046,0.002466091,0,0.003699137,0,0,0.004932182,0.002466091,0,0,0.003699137,0.007398274,0.001233046,0.001233046,0,0.008631319,0.001233046,0.008631319,0.001233046,0,0,0,0.003699137,0,0.008631319,0.002466091,0.002466091,0.003699137,0,0,0,0,0,51,27,29,0,246,8,0,0,1,54,0,18,28,38,0,19,23,16,0,0,0,16,1,59,45,8,0,0,0,127,0,20,14,66,5,18,15,0.223444476,0.239445561,0.376417448,-0.329050505,36,0.340754062,0.570109728,829,16.91836735,9.032451098,5124,104.5714286,49.07345598,49,6
m1899,58,0,0,0,0.006666667,0,0,0,0,0.004,0,0,0,0,0.001333333,0,0.001333333,0.002666667,0.008,0.013333333,0,0,0,0,0,0,0,0.013333333,0.001333333,0,0,0.002666667,0,0,0.005333333,0.006666667,0,0.001333333,0.001333333,0,0.005333333,0.001333333,0.001333333,0,0,0.004,0,0,0.001333333,0,0.002666667,0,0,0.036,0,0,0.001333333,0.002666667,0.001333333,0,0.006666667,0.001333333,0,0,0.013333333,0,0,0.002666667,0,0,0,0.001333333,0.002666667,0.001333333,0.004,0.001333333,0.004,0,0,0,0,0.001333333,0.001333333,0,0,0.001333333,0.006666667,0,0,0.002666667,0,0,0,0,0,0.001333333,0,0,0.001333333,0,0,0,0.001333333,0,0.001333333,0,0,0,0,0,0,0,0,0.006666667,0.004,0.008,0,0,0,0.001333333,0.001333333,0,0,0,0.004,0,0,0,0,0,0,0,0.004,0,0.001333333,0,0,0.001333333,0,0,0,0.009333333,0.001333333,0,0,0.002666667,0,0,0,0,0.006666667,0,0.001333333,0,0,0,0,0.002666667,0,0.001333333,0,0,0.022666667,0.001333333,0,0.002666667,0,0,0,0.008,0,0,0,0.006666667,0,0,0,0.004,0,0,0.002666667,0,0.002666667,0,0,0,0,0,0,0,0,0,0.005333333,0,0,0,0,22,28,3,0,247,3,0,2,0,78,0,25,12,26,8,4,17,1,7,5,0,7,1,27,80,1,10,1,0,200,0,44,7,81,19,22,9,0.183702155,0.229061424,0.460440341,-0.631944444,33,0.214422416,0.620557851,754,13,5.439320444,6596,113.7241379,36.37581287,52,11
m547,52,0.002631579,0,0,0.001315789,0.005263158,0,0,0.003947368,0.003947368,0.001315789,0,0,0.003947368,0.001315789,0.003947368,0.002631579,0,0.011842105,0.009210526,0,0,0,0,0.001315789,0.001315789,0,0,0.006578947,0.006578947,0,0.001315789,0.002631579,0,0.001315789,0,0.001315789,0,0.002631579,0,0.013157895,0.005263158,0,0,0.002631579,0,0.001315789,0,0.002631579,0.010526316,0.009210526,0.001315789,0,0.002631579,0,0,0,0.002631579,0.001315789,0,0.007894737,0.005263158,0.002631579,0.002631579,0.002631579,0,0.003947368,0.005263158,0.002631579,0.001315789,0.001315789,0,0.011842105,0.006578947,0.005263158,0,0.001315789,0.001315789,0.002631579,0.010526316,0,0.001315789,0,0,0.001315789,0.001315789,0.002631579,0,0,0,0.001315789,0.002631579,0.005263158,0,0.003947368,0.001315789,0,0,0.001315789,0.001315789,0.003947368,0,0.002631579,0,0.002631579,0.006578947,0,0.003947368,0.002631579,0,0,0.002631579,0.003947368,0.001315789,0.002631579,0.001315789,0.001315789,0.001315789,0.013157895,0.003947368,0.003947368,0,0.001315789,0,0.001315789,0.003947368,0.003947368,0.003947368,0.003947368,0,0,0,0,0.007894737,0.001315789,0,0.002631579,0.006578947,0,0.001315789,0,0.009210526,0,0.005263158,0,0.001315789,0,0,0,0.001315789,0.001315789,0.007894737,0.009210526,0,0.002631579,0.001315789,0.001315789,0.009210526,0,0.002631579,0,0.003947368,0.001315789,0.010526316,0.001315789,0.002631579,0.001315789,0,0.002631579,0.001315789,0.002631579,0,0,0.001315789,0,0.003947368,0,0.006578947,0.001315789,0.001315789,0.001315789,0.003947368,0.003947368,0.001315789,0.001315789,0,0.007894737,0,0.003947368,0,0.006578947,0,0,0,0,0,1,26,15,13,0,313,10,1,0,1,49,0,13,15,33,0,14,23,18,4,2,1,10,10,34,48,7,1,0,0,199,0,23,14,72,4,26,5,0.329566101,0.101237454,0.448755168,-0.314940476,33,0.218724702,0.470196992,770,14.80769231,6.070225131,5772,111,38.51373381,52,11
